stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600028,ewma,,,,,-1.4713340363434964,0.7045056912888817,True,,,,,,
SH600028,garch,,,,,-1.245236219128133,0.7622919427680254,True,1.0,0.011325408540311973,,,,
SH600028,egarch,,,,,-1.212910185088602,0.7715780688466416,True,0.9952341947099935,0.011560438515372579,,,,
SH600029,naive,,,,,,,,,,,,,
SH600029,har,0.10543652271281816,0.38854939455986764,0.3780850489406421,-0.4956272171838071,,,,,,,,,
SH600029,har_x,,,,,,,,,,,,,
SH600029,ewma,,,,,-1.238867757598157,0.7177613652829556,True,,,,,,
SH600029,garch,,,,,-0.9688949163021606,0.8038253223366916,True,0.9975692075476054,0.02171991990491895,,,,
SH600029,egarch,,,,,-0.8826108809131479,0.8255147985118908,True,0.9958923491689861,0.020266224736643332,,,,
SH600030,naive,,,,,,,,,,,,,
SH600030,har,0.11345874063748512,0.34050104432917855,0.4588603233718426,-0.376567294332332,,,,,,,,,
SH600030,har_x,,,,,,,,,,,,,
SH600030,ewma,,,,,-1.195748564924915,0.7588235743269649,True,,,,,,
SH600030,garch,,,,,-0.9202687821882164,0.8411802282652819,True,1.0000000000004619,0.02052092062772742,,,,
SH600030,egarch,,,,,-0.9956727436299752,0.8223997229822919,True,0.9945980406884994,0.01994435675347008,,,,
SH600031,naive,,,,,,,,,,,,,
SH600031,har,0.11410748532500757,0.21732231403794733,0.5311568532117276,-0.5576824502506537,,,,,,,,,
SH600031,har_x,,,,,,,,,,,,,
SH600031,ewma,,,,,-1.6146881686095949,0.6410304513456888,True,,,,,,
SH600031,garch,,,,,-1.202587354237922,0.7615638077941328,True,0.9944600212632303,0.021590259873293573,,,,
SH600031,egarch,,,,,-1.099859327518819,0.7901304240805168,True,0.9905900342362097,0.02214596435602014,,,,
SH600036,naive,,,,,,,,,,,,,
SH600036,har,0.08921331478284016,0.2517505291017593,0.502758950974336,-0.6856027269539863,,,,,,,,,
SH600036,har_x,,,,,,,,,,,,,
SH600036,ewma,,,,,-1.2598268365981093,0.745011881301764,True,,,,,,
SH600036,garch,,,,,-0.6174766024388529,0.913246159711256,True,0.9933018949132459,0.016594625489759873,,,,
SH600036,egarch,,,,,-0.4657046799420794,0.9519278325940606,True,0.9839960668975268,0.01676959010372904,,,,
SH600038,naive,,,,,,,,,,,,,
SH600038,har,0.08305622171023083,0.3925731017184318,0.377868859661771,-0.5716637186711346,,,,,,,,,
SH600038,har_x,,,,,,,,,,,,,
SH600038,ewma,,,,,-0.9463572431137752,0.7974108393689325,True,,,,,,
SH600038,garch,,,,,-0.29806872348129276,0.982447094823538,True,0.9812862545220958,0.021980683468514076,,,,
SH600038,egarch,,,,,-0.4302057052309173,0.9484032128626795,True,0.9827458963865661,0.022321135445377904,,,,
SH600048,naive,,,,,,,,,,,,,
SH600048,har,0.14894493865659394,0.5097613154812297,0.17889199360135055,-0.6641189904117663,,,,,,,,,
