stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600489,lstm32,416,0.1497899983393995,0.27170474264536304,0.13275056429456422,-7.2081242220975135,
SH600519,lstm32,417,0.12694475511133124,0.22712077225843125,0.19116865142002037,-7.527037630168231,
SH600547,lstm32,417,0.15176471466321567,0.25703236195081886,0.11599780701260742,-7.042039098985142,
SH600570,lstm32,416,0.14246984384964484,0.2521360479452441,0.22701729910193613,-6.595337395582222,
SH600583,lstm32,417,0.13245903398618136,0.22927816407716428,0.15074094331878085,-7.185753750874094,
SH600585,lstm32,417,0.13976242854994808,0.22574710600374973,0.10723161247658985,-7.2723304382404095,
SH600588,lstm32,417,0.14203487515832966,0.24363703826486566,0.3019356365558533,-6.2322931067511576,
SH600637,lstm32,417,0.14324793005416853,0.25660264409375155,0.31781532385955824,-7.355447591061913,
SH600660,lstm32,417,0.15185375297723647,0.24934734443567153,0.3483180064417565,-7.340640284267235,
SH600674,lstm32,417,0.1193072106297501,0.2324170612843744,-0.021619471477918317,-8.07443129077035,
SH600703,lstm32,415,0.14480353898842524,0.2561513404508258,0.0866217229742996,-5.998643611844109,
SH600705,lstm32,417,0.16082322768454713,0.27748645022957896,0.41819376151151266,-7.215451502094964,
SH600741,lstm32,417,0.1338428334884077,0.22839554399822984,0.12356731908771801,-6.603545162028441,
SH600837,lstm32,417,0.16766516633494472,0.2848655500720779,0.3323045669210899,-7.00885284481744,
SH600886,lstm32,417,0.12050566122249419,0.2218035482258416,0.04048237146814948,-7.619507434659603,
SH600887,lstm32,417,0.11502363028112249,0.20858819612427734,0.23147391878969636,-7.323984054081573,
SH600893,lstm32,406,0.15156114219177935,0.25694603847792596,0.513687425353464,-7.0959242793831265,
SH600999,lstm32,411,0.13780920093283136,0.2587075995132078,0.3617118427908933,-7.061564383735236,
SH601006,lstm32,417,0.12788689571494163,0.234153652081499,0.021261183811877582,-8.636341826235938,
SH601009,lstm32,417,0.15585942699822228,0.2696121343930072,0.24683519225814232,-7.79106409992738,
SH601111,lstm32,416,0.16107565865199813,0.2725804512927079,0.11186179168151911,-7.124809975197826,
SH601166,lstm32,417,0.13730977063220343,0.25107764946618516,0.14846187893731944,-7.940378155861672,
SH601169,lstm32,417,0.13006765621897684,0.25023978732848845,0.20574698410276615,-8.64985131245564,
SH601186,lstm32,417,0.1489346358070833,0.25950931235095537,0.2836715300385295,-7.596755264956302,
SH601225,lstm32,417,0.14547357347882348,0.2529038230311587,0.14556789254689018,-7.480971732395441,
SH601288,lstm32,417,0.13296915846435872,0.252330247473217,0.10324549769314462,-8.996974267173671,
SH601318,lstm32,417,0.11489673527427013,0.21576532170080148,0.3608239940318876,-7.906340561005693,
SH601328,lstm32,417,0.1535360959329733,0.2860184678629639,0.2807505829883086,-8.901398676965789,
SH601336,lstm32,417,0.1498372373499934,0.253347959851461,0.37964717823794825,-7.16242320397769,
SH601377,lstm32,417,0.18500532572018302,0.291659632153493,0.36151180596424903,-6.998800869662557,
SH601398,lstm32,417,0.1345859649740728,0.25673516535156266,0.14742967608036772,-8.728837948697306,
SH601555,lstm32,411,0.17700078668583893,0.289475117158003,0.3948734421434025,-6.741901641666333,
SH601601,lstm32,417,0.13314037137664422,0.23872563778278305,0.1292242884396989,-7.300765556825191,
SH601607,lstm32,417,0.1723046975938814,0.2922201114493334,0.3439486766769869,-7.245420527105253,
SH601628,lstm32,417,0.14229410515634258,0.23332726166925963,0.36798623009206877,-6.976330699255082,
SH601633,lstm32,416,0.16857751392434578,0.2885479597411501,0.3821101805574262,-6.444705614975275,
SH601668,lstm32,417,0.1401909925973306,0.2487457167048128,0.0798617990004099,-7.88409675215901,
SH601669,lstm32,417,0.17766381414698992,0.27974339861125536,0.26628150130525874,-7.597459865052637,
SH601688,lstm32,417,0.1632778921129169,0.2716578128954167,0.2803830971930924,-7.150941404884787,
SH601766,lstm32,417,0.13685768524854414,0.2557293550762485,0.28461502315550413,-8.152401315939194,
SH601800,lstm32,417,0.19203600837966753,0.2959732855510651,0.22346995302750827,-7.429309247165011,
SH601818,lstm32,417,0.14711775279059297,0.25553084664366926,0.2615651759270299,-7.853217819748772,
