stock,model,n,mse,mae,r2,qlike,r2_offset22
SH600271,ewma,417,0.1465969431511303,0.2621048016456142,0.1970722620416796,-7.212733811811961,0.1970103588809854
SH600276,ewma,417,0.1276954095204484,0.2223215781865332,0.0520309675993764,-7.177306357386839,0.028136011916073
SH600297,ewma,417,0.2092939946149931,0.3205100944833805,0.0403624936248935,-6.2757729081583715,0.0347590503060627
SH600309,ewma,417,0.1236083729778299,0.2219596492206195,0.2017026162330403,-6.9816500519123865,0.2063510635312949
SH600332,ewma,417,0.152359381890428,0.2481088333558243,0.2384747030545013,-7.321772415334825,0.24072880362874
SH600340,ewma,417,0.1440875877489814,0.2549474828818604,0.2426719650888129,-7.27508776306808,0.2364361395086293
SH600352,ewma,413,0.1773622408714919,0.2739089368515496,0.3231628823700934,-7.088549173680418,0.3269704565208989
SH600362,ewma,417,0.1901747640843386,0.2987269089099071,0.1486264284436917,-7.445325157706204,0.1346808663671659
SH600369,ewma,417,0.2187857428291899,0.3355306080935816,0.2545846309433891,-6.875734196625891,0.277138985661796
SH600372,ewma,417,0.1719953652348593,0.282031198842322,0.2646559009382233,-6.978032764882551,0.265468716294971
SH600383,ewma,417,0.1363131233527472,0.2315540513533082,0.1580147754828462,-6.82076793338452,0.1620684725338463
SH600398,ewma,417,0.1621588708679339,0.2750639756178769,0.1841557302310752,-7.585191530698633,0.1826867664586893
SH600406,ewma,415,0.1620093571895371,0.2798851623334035,0.0311611644359302,-6.912968719685874,0.0292864909606869
SH600415,ewma,225,0.0817494462882422,0.233652369497548,0.3784939580683718,-7.584659066247116,0.433365726556211
SH600436,ewma,417,0.1541332195454682,0.267958014134241,0.1777370337419548,-7.067245063464888,0.1839595207022937
SH600482,ewma,416,0.1953669316427384,0.3015130833649879,0.1587161969843281,-6.99240692737112,0.1489025144841286
SH600489,ewma,416,0.1764861074630717,0.302100720865502,-0.0218137312505661,-7.234384627244252,-0.0147064826991267
SH600498,ewma,417,0.2692712471780519,0.3845194166796358,0.0659653621352488,-6.742389298579201,0.068144166824373
SH600516,ewma,416,0.2559871360675243,0.3642416924572244,-0.3897392541280655,-6.7837392956305695,-0.4101982653242406
