Inserted Genomes, Total BP Epochs, Time, Best Val. MAE, Best Val. MSE, Enabled Nodes, Enabled Edges, Enabled Rec. Edges,Island_0_best_fitness,Island_0_worst_fitness,Island_1_best_fitness,Island_1_worst_fitness,Island_2_best_fitness,Island_2_worst_fitness,Island_3_best_fitness,Island_3_worst_fitness,Island_4_best_fitness,Island_4_worst_fitness,Island_5_best_fitness,Island_5_worst_fitness,Island_6_best_fitness,Island_6_worst_fitness,Island_7_best_fitness,Island_7_worst_fitness,Island_8_best_fitness,Island_8_worst_fitness,Island_9_best_fitness,Island_9_worst_fitness
8676,85410,792149,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8677,85420,792416,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8678,85430,792451,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8679,85440,792761,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8680,85450,792956,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8681,85460,793089,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.059905,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8682,85470,793298,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8683,85480,793420,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8684,85490,793604,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8685,85500,793735,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8686,85510,793789,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8687,85520,793790,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8688,85530,793952,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8689,85540,793971,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8690,85550,794037,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8691,85560,794202,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8692,85570,794656,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8693,85580,794675,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8694,85590,794792,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024613,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8695,85600,794816,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8696,85610,794816,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8697,85620,794908,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8698,85630,795069,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8699,85640,795157,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8700,85650,795184,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8701,85660,795378,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8702,85670,795438,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8703,85680,795506,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.050828,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8704,85690,795511,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.037770,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8705,85700,795578,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.037770,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
8706,85710,795833,0.119576,0.0245636,10,25,19,0.024581,0.024787,0.024581,0.024612,0.024586,0.024815,0.024584,0.025107,0.024564,0.037770,0.024613,0.024679,0.024584,0.024798,0.024584,0.024742,0.024591,0.024629,0.024564,0.024768
