stock,model,har_beta_0,har_beta_1,har_beta_2,har_beta_3,calib_a,calib_b,converged,persistence,median_sigma,har_pooled_beta_0,har_pooled_beta_1,har_pooled_beta_2,har_pooled_beta_3
SH600150,ewma,,,,,-1.3466220588434032,0.7017304807986875,True,,,,,,
SH600150,garch,,,,,-0.32718239149978656,0.995582136455429,True,0.9760306157250082,0.026854358337704966,,,,
SH600150,egarch,,,,,-0.4127050144936015,0.97278056069152,True,0.9788951497550271,0.027022469167039397,,,,
SH600153,naive,,,,,,,,,,,,,
SH600153,har,0.11079522713035023,0.2327655652996419,0.48238295687497806,-0.68169174607288,,,,,,,,,
SH600153,har_x,,,,,,,,,,,,,
SH600153,ewma,,,,,-0.9056169937825603,0.8080621993604962,True,,,,,,
SH600153,garch,,,,,0.04247458371852346,1.0762588456773465,True,0.9906279598496743,0.02450211108305575,,,,
SH600153,egarch,,,,,0.012380864668774983,1.069473807468325,True,0.9919051719479434,0.02476664012012255,,,,
SH600157,naive,,,,,,,,,,,,,
SH600157,har,0.07622116596690287,0.1204660721648739,-0.06040018485247807,-3.3917199181361326,,,,,,,,,
SH600157,har_x,,,,,,,,,,,,,
SH600157,ewma,,,,,-2.0340706863195424,0.530073024308278,True,,,,,,
SH600157,garch,,,,,-1.5016606061285869,0.6849629719821113,True,0.9036781058766858,0.0254281345869923,,,,
SH600157,egarch,,,,,-1.5250231654241606,0.6781717404128905,True,0.9125346529937509,0.026291567500763245,,,,
SH600166,naive,,,,,,,,,,,,,
SH600166,har,0.07467677202702931,0.3657565295311084,0.30271930709551703,-1.0337724991331556,,,,,,,,,
SH600166,har_x,,,,,,,,,,,,,
SH600166,ewma,,,,,-1.3821107791449154,0.6926104907144591,True,,,,,,
SH600166,garch,,,,,-0.18072198967033867,1.0181566824642296,True,0.9841657662928212,0.0237271910438297,,,,
SH600166,egarch,,,,,0.049416359536994615,1.0794650079895831,True,0.9796305713132311,0.02390860046569055,,,,
SH600170,naive,,,,,,,,,,,,,
SH600170,har,0.10009026338454981,0.3759454211747399,0.33687221880564994,-0.7416858547857611,,,,,,,,,
SH600170,har_x,,,,,,,,,,,,,
SH600170,ewma,,,,,-1.0368992101582388,0.796648348634742,True,,,,,,
SH600170,garch,,,,,-0.3048705055871236,1.012161471523682,True,0.9943269317874213,0.026503486465931723,,,,
SH600170,egarch,,,,,-0.17762456270204785,1.0478426435574044,True,0.9844642333168497,0.026125646422099767,,,,
SH600177,naive,,,,,,,,,,,,,
